73   20.000000   0.050000  1.000000   0.700000  0.000000  0.008000  0.039200  0.880900     
8    57.140000   0.050000  -0.044500  0.500000  0.080000  1.000000  0.001200  1.210100     
91   57.140000   0.050000  -0.044500  0.500000  0.080000  1.000000  0.001200  1.210100     
107  57.140000   0.050000  -0.044500  0.500000  0.080000  1.000000  0.001200  1.210100   
40   400.000000  0.050000  -0.076900  1.370000  0.040000  1.000000  0.013700  0.677400   
113  400.000000  0.050000  -0.076900  1.370000  0.040000  1.000000  0.013700  0.677400  
42   20.000000   0.050000  1.000000   1.980000  0.000000  0.008000  0.001600  1.713000     
99   20.000000   0.050000  1.000000   1.980000  0.000000  0.008000  0.001600  1.713000     
90   25.000000   0.020000  -0.058200  0.654400  0.105000  0.350000  0.001500  1.583800     
112  25.000000   0.020000  -0.058200  0.654400  0.105000  0.350000  0.001500  1.583800    
116  400.000000  0.020000  1.000000   0.812000  0.060000  1.000000  0.157200  0.290900    
0
1  0.900000  1.100000   
2  0.900000  1.100000   
3  0.900000  1.100000   
4  0.900000  1.100000   
5  0.900000  1.100000   
6  0.900000  1.100000   
7  0.900000  1.100000   
8  0.900000  1.100000   
9  0.900000  1.100000   
10  0.900000  1.100000   
11  0.900000  1.100000   
12  0.900000  1.100000   
13  0.900000  1.100000   
14  0.900000  1.100000   
15  0.900000  1.100000   
16  0.900000  1.100000   
17  0.900000  1.100000   
18  0.900000  1.100000   
19  0.900000  1.100000   
20  0.900000  1.100000   
21  0.900000  1.100000   
22  0.900000  1.100000   
23  0.900000  1.100000   
24  0.900000  1.100000   
25  0.900000  1.100000   
26  0.900000  1.100000   
27  0.900000  1.100000   
28  0.900000  1.100000   
29  0.900000  1.100000   
30  0.900000  1.100000   
31  0.900000  1.100000   
32  0.900000  1.100000   
33  0.900000  1.100000   
34  0.900000  1.100000   
35  0.900000  1.100000   
36  0.900000  1.100000   
37  0.900000  1.100000   
38  0.900000  1.100000   
39  0.900000  1.100000   
40  0.900000  1.100000   
41  0.900000  1.100000   
42  0.900000  1.100000   
43  0.900000  1.100000   
44  0.900000  1.100000   
45  0.900000  1.100000   
46  0.900000  1.100000   
47  0.900000  1.100000   
48  0.900000  1.100000   
49  0.900000  1.100000   
50  0.900000  1.100000   
51  0.900000  1.100000   
52  0.900000  1.100000   
53  0.900000  1.100000   
54  0.900000  1.100000   
55  0.900000  1.100000   
56  0.900000  1.100000   
57  0.900000  1.100000   
58  0.900000  1.100000   
59  0.900000  1.100000   
60  0.900000  1.100000   
61  0.900000  1.100000   
62  0.900000  1.100000   
63  0.900000  1.100000   
64  0.900000  1.100000   
65  0.900000  1.100000   
66  0.900000  1.100000   
67  0.900000  1.100000   
68  0.900000  1.100000   
69  0.900000  1.100000   
70  0.900000  1.100000   
71  0.900000  1.100000   
72  0.900000  1.100000   
73  0.900000  1.100000   
74  0.900000  1.100000   
75  0.900000  1.100000   
76  0.900000  1.100000   
77  0.900000  1.100000   
78  0.900000  1.100000   
79  0.900000  1.100000   
80  0.900000  1.100000   
81  0.900000  1.100000   
82  0.900000  1.100000   
83  0.900000  1.100000   
84  0.900000  1.100000   
85  0.900000  1.100000   
86  0.900000  1.100000   
87  0.900000  1.100000   
88  0.900000  1.100000   
89  0.900000  1.100000   
90  0.900000  1.100000   
91  0.900000  1.100000   
92  0.900000  1.100000   
93  0.900000  1.100000   
94  0.900000  1.100000   
95  0.900000  1.100000   
96  0.900000  1.100000   
97  0.900000  1.100000   
98  0.900000  1.100000   
99  0.900000  1.100000   
100  0.900000  1.100000   
101  0.900000  1.100000   
102  0.900000  1.100000   
103  0.900000  1.100000   
104  0.900000  1.100000   
105  0.900000  1.100000   
106  0.900000  1.100000   
107  0.900000  1.100000   
108  0.900000  1.100000   
109  0.900000  1.100000   
110  0.900000  1.100000   
111  0.900000  1.100000   
112  0.900000  1.100000   
113  0.900000  1.100000   
114  0.900000  1.100000   
115  0.900000  1.100000   
116  0.900000  1.100000   
117  0.900000  1.100000   
118  0.900000  1.100000   
0 
0
0
0
